cabang,nobukti,det_id,produk_id,produk_kode_api,produk_nama_api,produk_kode_db,produk_nama_db,afkir,qty_beli,qty_diterima,subtotal_rp,subtotal_net_rp,status,catatan
5,KRT/PB/2604-0150,11987,4121,NP090,MATEX ACCENT BASE 4.5KG,NP090,MATEX ACCENT BASE 4.5KG,,48.0,48.0,4348848.0,4348848.0,OK,
5,KRT/PB/2604-0150,11988,6783,NP132,KOMILEX GOLD ACCENT BASE 15.48KG,NP132,KOMILEX GOLD ACCENT BASE 15.48KG,,19.0,19.0,4254461.0,4254461.0,OK,
5,KRT/PB/2604-0150,11989,5994,NP139,KOMILEX GOLD TINT BASE 4.5KG,NP139,KOMILEX GOLD TINT BASE 4.5KG,,80.0,80.0,5096880.0,5096880.0,OK,
5,KRT/PB/2604-0150,11990,4119,NP093,MATEX TINT BASE 4.5KG,NP093,MATEX TINT BASE 4.5KG,,12.0,12.0,1182168.0,1182168.0,OK,
5,KRT/PB/2604-0151,11991,5221,NP130,KOMILEX READY MIX 4.5KG,NP130,KOMILEX READY MIX 4.5KG,,12.0,12.0,856884.0,856884.0,OK,
5,KRT/PB/2604-0152,11992,5197,NP102,MATEX READY MIX 4.5L,NP102,MATEX READY MIX 4.5L,,40.0,40.0,4623360.0,4623360.0,OK,
5,KRT/PB/2604-0153,11993,10726,NP272,VINILEX PRO 1000 4.5KG SUPER WHITE/KENTAL,NP272,VINILEX PRO 1000 4.5KG SUPER WHITE/KENTAL,,20.0,20.0,2208780.0,2208780.0,OK,
5,KRT/PB/2604-0154,11994,4267,NP035,NIPPON SPOT LESS DEEP BASE 18L,NP035,NIPPON SPOT LESS DEEP BASE 18L,,1.0,1.0,1360399.0,1360399.0,OK,
5,KRT/PB/2604-0154,11995,4268,NP033,NIPPON SPOT LESS ACCENT BASE 17.2L,NP033,NIPPON SPOT LESS ACCENT BASE 17.2L,,1.0,1.0,1306136.0,1306136.0,OK,
5,KRT/PB/2604-0155,11996,337,NP140,PILOX NIPPON,NP140,PILOX NIPPON,,24.0,24.0,636624.0,636624.0,OK,
5,KRT/PB/2604-0156,11997,4157,NP114,PLATONE 8000 0.9L,NP114,PLATONE 8000 0.9L,,12.0,12.0,740244.0,740244.0,OK,
5,KRT/PB/2604-0156,11998,9920,NP243,PLATONE 8000 0.2L,NP243,PLATONE 8000 0.2L,,32.0,32.0,519200.0,519200.0,OK,
5,KRT/PB/2604-0157,11999,260,NP001,NIPPE 2000 1L,NP001,NIPPE 2000 1L,,12.0,12.0,1019052.0,1019052.0,OK,
5,KRT/PB/2604-0157,12000,10778,NP275,NIPPE 2000 0.2L,NP275,NIPPE 2000 0.2L,,18.0,18.0,475290.0,475290.0,OK,
5,KRT/PB/2604-0157,12001,10778,NP275,NIPPE 2000 0.2L,NP275,NIPPE 2000 0.2L,,12.0,12.0,264804.0,264804.0,OK,
5,KRT/PB/2604-0158,12002,4148,NP179,TINTA PHTHALO BLUE E,NP179,TINTA PHTHALO BLUE E,,18.0,18.0,3233592.0,3233592.0,OK,
5,KRT/PB/2604-0158,12003,4152,NP185,TINTA WHITE KK,NP185,TINTA WHITE KK,,18.0,18.0,4444290.0,4444290.0,OK,
5,KRT/PB/2604-0158,12004,4149,NP180,TINTA PHTHALO GREEN D,NP180,TINTA PHTHALO GREEN D,,18.0,18.0,3888540.0,3888540.0,OK,
5,KRT/PB/2604-0158,12005,4179,NP182,TINTA RED HT,NP182,TINTA RED HT,,12.0,12.0,10817460.0,10817460.0,OK,
5,KRT/PB/2604-0158,12006,5992,NP183,TINTA RED HT LR,NP183,TINTA RED HT LR,,6.0,6.0,5554080.0,5554080.0,OK,
5,KRT/PB/2604-0158,12007,5714,NP171,TINTA COBALT BLUE CB,NP171,TINTA COBALT BLUE CB,,1.0,1.0,1464520.0,1464520.0,OK,
5,KRT/PB/2604-0158,12008,9919,NP242,TINTA RED OXIDE (OR),NP242,TINTA RED OXIDE (OR),,6.0,6.0,1560660.0,1560660.0,OK,
5,KRT/PB/2604-0159,12009,9920,NP243,PLATONE 8000 0.2L,NP243,PLATONE 8000 0.2L,,28.0,28.0,454300.0,454300.0,OK,
5,KRT/PB/2604-0160,12010,10969,NP282,BODELAC 1KG,NP282,BODELAC 1KG,,12.0,12.0,832416.0,832416.0,OK,
5,KRT/PB/2604-0160,12011,5221,NP130,KOMILEX READY MIX 4.5KG,NP130,KOMILEX READY MIX 4.5KG,,44.0,44.0,3141908.0,3141908.0,OK,
5,KRT/PB/2604-0161,12012,357,NP031,NIPPON TIMBERTONE 1L,NP031,NIPPON TIMBERTONE 1L,,8.0,8.0,622280.0,622280.0,OK,
5,KRT/PB/2604-0162,12013,271,NP110,NIPPON WOOD FILLER 1KG,NP110,NIPPON WOOD FILLER 1KG,,12.0,12.0,440988.0,440988.0,OK,
5,KRT/PB/2604-0163,12014,4919,NP089,VINILEX WHITE 5 LITER,NP089,VINILEX WHITE 5 LITER,,4.0,4.0,624464.0,624464.0,OK,
5,KRT/PB/2604-0164,12015,4256,NP082,VINILEX PASTEL BASE 5KG,NP082,VINILEX PASTEL BASE 5KG,,55.0,55.0,7883150.0,7883150.0,OK,
5,KRT/PB/2604-0164,12016,4170,NP083,VINILEX DEEP BASE 5KG,NP083,VINILEX DEEP BASE 5KG,,4.0,4.0,529396.0,529396.0,OK,
5,KRT/PB/2604-0165,12017,4389,NP159,NIPON HI GLOSS PU CLEAR 0.8L,NP159,NIPON HI GLOSS PU CLEAR 0.8L,,60.0,60.0,6018360.0,6018360.0,OK,
5,KRT/PB/2604-0165,12018,4105,NP005,THINER NIPPE 2000 SUPER 3.75L,NP005,THINER NIPPE 2000 SUPER 3.75L,,40.0,40.0,4242920.0,4242920.0,OK,
5,KRT/PB/2604-0166,12019,4105,NP005,THINER NIPPE 2000 SUPER 3.75L,NP005,THINER NIPPE 2000 SUPER 3.75L,,48.0,48.0,6160320.0,6160320.0,OK,
5,KRT/PB/2604-0167,12020,4111,NP116,NIPPON ELASTEX PASTEL BASE 20KG,NP116,NIPPON ELASTEX PASTEL BASE 20KG,,20.0,20.0,17323420.0,17323420.0,OK,
5,KRT/PB/2604-0167,12021,4167,NP076,VINILEX PASTEL BASE 25KG,NP076,VINILEX PASTEL BASE 25KG,,5.0,5.0,3510255.0,3510255.0,OK,
5,KRT/PB/2604-0168,12022,271,NP110,NIPPON WOOD FILLER 1KG,NP110,NIPPON WOOD FILLER 1KG,,180.0,180.0,7112880.0,7112880.0,OK,
5,KRT/PB/2604-0169,12023,4389,NP159,NIPON HI GLOSS PU CLEAR 0.8L,NP159,NIPON HI GLOSS PU CLEAR 0.8L,,72.0,72.0,7430112.0,7430112.0,OK,
5,KRT/PB/2604-0170,12024,5994,NP139,KOMILEX GOLD TINT BASE 4.5KG,NP139,KOMILEX GOLD TINT BASE 4.5KG,,16.0,16.0,1020032.0,1020032.0,OK,
5,KRT/PB/2604-0171,12025,4256,NP082,VINILEX PASTEL BASE 5KG,NP082,VINILEX PASTEL BASE 5KG,,24.0,24.0,3406968.0,3406968.0,OK,
5,KRT/PB/2604-0172,12026,9920,NP243,PLATONE 8000 0.2L,NP243,PLATONE 8000 0.2L,,6.0,6.0,95208.0,95208.0,OK,
5,KRT/PB/2604-0173,12027,9920,NP243,PLATONE 8000 0.2L,NP243,PLATONE 8000 0.2L,,24.0,24.0,392616.0,392616.0,OK,
5,KRT/PB/2604-0173,12028,4157,NP114,PLATONE 8000 0.9L,NP114,PLATONE 8000 0.9L,,24.0,24.0,1492776.0,1492776.0,OK,
5,KRT/PB/2604-0174,12029,4260,NP111,ELASTEX ACCENT BASE 4KG,NP111,ELASTEX ACCENT BASE 4KG,,16.0,16.0,2712896.0,2712896.0,OK,
5,KRT/PB/2604-0175,12030,5223,NP131,KOMILEX SUN MIRACLE 4.5KG,NP131,KOMILEX SUN MIRACLE 4.5KG,,12.0,12.0,1230252.0,1230252.0,OK,
5,KRT/PB/2604-0182,12031,11789,IMP059,IMPORTA SAHARA  KITCHEN CABINET WHITE,IMP059,IMPORTA SAHARA  KITCHEN CABINET WHITE,,6.0,6.0,11700000.0,7605000.0,OK,
5,KRT/PB/2604-0285,12032,11444,LL108,SEPEDA LISTRIK D66A,LL108,SEPEDA LISTRIK D66A,,10.0,10.0,34000000.0,34000000.0,OK,
5,KRT/PB/2604-0264,12033,2636,BN040,BAN LUAR TRUCK SWALLOW,BN040,BAN LUAR TRUCK SWALLOW,,8.0,8.0,12480000.0,12480000.0,OK,
5,KRT/PB/2604-0264,12034,1571,BN037,BAN DALAM TRUCK SWALLOW,BN037,BAN DALAM TRUCK SWALLOW,,10.0,10.0,1725000.0,1725000.0,OK,
5,KRT/PB/2604-0178,12036,10646,NP121,"THINNER HIGH GLOSS A SPECIAL 3,75L",NP121,"THINNER HIGH GLOSS A SPECIAL 3,75L",,20.0,20.0,3971080.0,3971080.0,OK,
5,KRT/PB/2604-0178,12037,10647,NP262,THINNER HIGH GLOSS A SPECIAL 1L,NP262,THINNER HIGH GLOSS A SPECIAL 1L,,24.0,24.0,1272240.0,1272240.0,OK,
5,KRT/PB/2604-0178,12038,11762,NP324,NIPPE 2K HI-EPOXY FILLER BASE-WHITE 0.8L,NP324,NIPPE 2K HI-EPOXY FILLER BASE-WHITE 0.8L,,12.0,12.0,1153524.0,1153524.0,OK,
5,KRT/PB/2604-0179,12039,4119,NP093,MATEX TINT BASE 4.5KG,NP093,MATEX TINT BASE 4.5KG,,32.0,32.0,3218816.0,3218816.0,OK,
5,KRT/PB/2604-0179,12040,5197,NP102,MATEX READY MIX 4.5L,NP102,MATEX READY MIX 4.5L,,12.0,12.0,1398528.0,1398528.0,OK,
5,KRT/PB/2604-0179,12041,11763,NP325,THINNER B 0.8L,NP325,THINNER B 0.8L,,41.0,41.0,1769273.0,1769273.0,OK,
5,KRT/PB/2604-0180,12042,257,AV004,"AVIAN 0,9L",AV004,"AVIAN 0,9L",,24.0,24.0,2248800.0,2080140.0,OK,
5,KRT/PB/2604-0180,12043,9040,AV168,BOYO WOOD STAIN 2 IN 1,AV168,BOYO WOOD STAIN 2 IN 1,,24.0,24.0,2128800.0,1969140.0,OK,
5,KRT/PB/2604-0284-01,12044,10884,PU022,PINTU PVC VAPELY L-04,PU022,PINTU PVC VAPELY L-04,,5.0,5.0,3425000.0,3253750.0,OK,
5,KRT/PB/2604-0284-01,12045,6716,PU011,PINTU PVC VAPELY R-04,PU011,PINTU PVC VAPELY R-04,,5.0,5.0,3425000.0,3253750.0,OK,
5,KRT/PB/2604-0284-01,12046,11959,PU027,PINTU PVC VAPELY R-12,PU027,PINTU PVC VAPELY R-12,,10.0,10.0,6850000.0,6507500.0,OK,
5,KRT/PB/2604-0284-01,12047,11971,PU029,PINTU UPVC VAPELY L-22,PU029,PINTU UPVC VAPELY L-22,,5.0,5.0,3425000.0,3253750.0,OK,
5,KRT/PB/2604-0284-01,12048,6728,PU007,PINTU PVC VAPELY R-22,PU007,PINTU PVC VAPELY R-22,,5.0,5.0,3425000.0,3253750.0,OK,
5,KRT/PB/2604-0284-01,12049,11958,PU026,PINTU PVC VAPELY L-12,PU026,PINTU PVC VAPELY L-12,,5.0,5.0,3425000.0,3253750.0,OK,
5,KRT/PB/2604-0284-01,12050,6726,PU009,PINTU PVC VAPELY R-01,PU009,PINTU PVC VAPELY R-01,,5.0,5.0,3425000.0,3253750.0,OK,
5,KRT/PB/2604-0181-01,12051,5062,CB183,OKSIGEN,CB183,OKSIGEN,,6.0,6.0,660000.0,660000.0,OK,
5,KRT/PB/2604-0250,12052,7982,OP041,SPRINGBED SENTRAT 120X200,OP041,SPRINGBED SENTRAT 120X200,,1.0,1.0,1593000.0,1593000.0,OK,
5,KRT/PB/2604-0250,12053,8171,OP046,GULING PROCELLA DACRON,OP046,GULING PROCELLA DACRON,,1.0,1.0,50000.0,0.0,OK,
5,KRT/PB/2604-0280,12054,6829,SG047,SENG GELOMBANG GALVALUM 035,SG047,SENG GELOMBANG GALVALUM 035,,2000.0,2000.0,99000000.0,99000000.0,OK,
5,KRT/PB/2604-0280,12055,5052,SG001,SENG GELOMBANG GALVALUM 020,SG001,SENG GELOMBANG GALVALUM 020,,2000.0,2000.0,65000000.0,65000000.0,OK,
5,KRT/PB/2604-0183,12056,6529,SM007,SEMEN TONASA,SM007,SEMEN TONASA,,1000.0,1000.0,68000000.0,68000000.0,OK,
5,KRT/PB/2604-0234,12057,358,KR001,MURANO PUTIH 40X40,KR001,MURANO PUTIH 40X40,,480.0,480.0,16800000.0,16800000.0,OK,
5,KRT/PB/2604-0193,12058,316,AV063,AVITEX GENTENG 5KG,AV063,AVITEX GENTENG 5KG,,12.0,12.0,2928000.0,2708400.0,OK,
5,KRT/PB/2604-0197,12059,6783,NP132,KOMILEX GOLD ACCENT BASE 15.48KG,NP132,KOMILEX GOLD ACCENT BASE 15.48KG,,3.0,3.0,707115.0,707115.0,OK,
5,KRT/PB/2604-0197,12060,5994,NP139,KOMILEX GOLD TINT BASE 4.5KG,NP139,KOMILEX GOLD TINT BASE 4.5KG,,20.0,20.0,1341300.0,1341300.0,OK,
5,KRT/PB/2604-0197,12061,4170,NP083,VINILEX DEEP BASE 5KG,NP083,VINILEX DEEP BASE 5KG,,24.0,24.0,3243240.0,3243240.0,OK,
5,KRT/PB/2604-0197,12062,337,NP140,PILOX NIPPON,NP140,PILOX NIPPON,,12.0,12.0,338208.0,338208.0,OK,
5,KRT/PB/2604-0287,12063,9925,OP176,KASUR BUSA OLYMPIC SUPER GOLD 120X200X20,OP176,KASUR BUSA OLYMPIC SUPER GOLD 120X200X20,,10.0,10.0,7820000.0,7820000.0,OK,
5,KRT/PB/2604-0287,12064,9990,OP144,KASUR BUSA OLYMPIC STANDART LIST BUNGA 120X200X20,OP144,KASUR BUSA OLYMPIC STANDART LIST BUNGA 120X200X20,,10.0,10.0,6640000.0,6640000.0,OK,
5,KRT/PB/2604-0287,12065,6443,OP016,KASUR BUSA OLYMPIC DELUXE THERA LIST 160X200X20,OP016,KASUR BUSA OLYMPIC DELUXE THERA LIST 160X200X20,,5.0,5.0,6035000.0,6035000.0,OK,
5,KRT/PB/2604-0287,12066,8642,OP103,KASUR BUSA OLYMPIC SUPER GOLD 160X200x20,OP103,KASUR BUSA OLYMPIC SUPER GOLD 160X200x20,,5.0,5.0,4980000.0,4980000.0,OK,
5,KRT/PB/2604-0287,12067,6442,OP015,KASUR BUSA OLYMPIC DELUXE THERA LIST 120X200X20,OP015,KASUR BUSA OLYMPIC DELUXE THERA LIST 120X200X20,,5.0,5.0,4500000.0,4500000.0,OK,
5,KRT/PB/2604-0194,12068,327,AV068,AVIAN 0.45L,AV068,AVIAN 0.45L,,36.0,36.0,1926000.0,1781550.0,OK,
5,KRT/PB/2604-0195,12069,8745,AV159,NO DROP TILE GROUT ANTI BOCOR 55,AV159,NO DROP TILE GROUT ANTI BOCOR 55,,24.0,24.0,585600.0,541680.0,OK,
5,KRT/PB/2604-0195,12070,263,AV024,SUZUKA STANDART 1L,AV024,SUZUKA STANDART 1L,,6.0,6.0,661200.0,611610.0,OK,
5,KRT/PB/2604-0195,12071,265,AV026,SUZUKA 200CC,AV026,SUZUKA 200CC,,12.0,12.0,362400.0,335220.0,OK,
5,KRT/PB/2604-0195,12072,336,AV097,PILOX SUZUKA 300CC,AV097,PILOX SUZUKA 300CC,,96.0,96.0,3158400.0,2921520.0,OK,
5,KRT/PB/2604-0196,12073,8748,AV160,AVIAN CLING 0.86L,AV160,AVIAN CLING 0.86L,,11.0,11.0,827200.0,765160.0,OK,
5,KRT/PB/2604-0196,12074,4677,AV067,TINTA AVIAN GK,AV067,TINTA AVIAN GK,,9.0,9.0,2667600.0,2467530.0,OK,
5,KRT/PB/2604-0196,12075,4692,AV083,TINTA AVIAN RE,AV083,TINTA AVIAN RE,,6.0,6.0,2525400.0,2335995.0,OK,
5,KRT/PB/2604-0196,12076,4682,AV073,TINTA AVIAN WP,AV073,TINTA AVIAN WP,,6.0,6.0,2188200.0,2024085.0,OK,
5,KRT/PB/2604-0196,12077,4684,AV075,TINTA AVIAN YE,AV075,TINTA AVIAN YE,,9.0,9.0,3125700.0,2891272.5,OK,
5,KRT/PB/2604-0198,12078,10004,NP244,THINNER B SPECIAL,NP244,THINNER B SPECIAL,,42.0,42.0,694008.0,694008.0,OK,
5,KRT/PB/2604-0199,12079,4260,NP111,ELASTEX ACCENT BASE 4KG,NP111,ELASTEX ACCENT BASE 4KG,,8.0,8.0,1356448.0,1356448.0,OK,
5,KRT/PB/2604-0200,12080,5221,NP130,KOMILEX READY MIX 4.5KG,NP130,KOMILEX READY MIX 4.5KG,,12.0,12.0,865404.0,865404.0,OK,
5,KRT/PB/2604-0201,12081,4157,NP114,PLATONE 8000 0.9L,NP114,PLATONE 8000 0.9L,,2.0,2.0,124398.0,124398.0,OK,
5,KRT/PB/2604-0202,12082,9920,NP243,PLATONE 8000 0.2L,NP243,PLATONE 8000 0.2L,,18.0,18.0,294462.0,294462.0,OK,
5,KRT/PB/2604-0202,12083,4157,NP114,PLATONE 8000 0.9L,NP114,PLATONE 8000 0.9L,,78.0,78.0,4851522.0,4851522.0,OK,
5,KRT/PB/2604-0203,12084,9920,NP243,PLATONE 8000 0.2L,NP243,PLATONE 8000 0.2L,,12.0,12.0,190416.0,190416.0,OK,
5,KRT/PB/2604-0203,12085,4157,NP114,PLATONE 8000 0.9L,NP114,PLATONE 8000 0.9L,,6.0,6.0,361998.0,361998.0,OK,
5,KRT/PB/2604-0204,12086,11763,NP325,THINNER B 0.8L,NP325,THINNER B 0.8L,,7.0,7.0,302064.0,302064.0,OK,
5,KRT/PB/2604-0205,12087,271,NP110,NIPPON WOOD FILLER 1KG,NP110,NIPPON WOOD FILLER 1KG,,36.0,36.0,1422576.0,1422576.0,OK,
5,KRT/PB/2604-0206,12088,4270,NP040,NIPPON SPOT LESS TINT BASE 2.30L,NP040,NIPPON SPOT LESS TINT BASE 2.30L,,24.0,24.0,4844088.0,4844088.0,OK,
5,KRT/PB/2604-0207,12089,4157,NP114,PLATONE 8000 0.9L,NP114,PLATONE 8000 0.9L,,36.0,36.0,2171988.0,2171988.0,OK,
5,KRT/PB/2604-0208,12090,11279,NP292,EPOXY GUARD-EG012 GREY 0.9L,NP292,EPOXY GUARD-EG012 GREY 0.9L,,3.0,3.0,401994.0,401994.0,OK,
5,KRT/PB/2604-0209,12091,10373,NP259,EPOXYGUARD EG007 ALABASTER (3CSET)-LANTAI 0.9L,NP259,EPOXYGUARD EG007 ALABASTER (3CSET)-LANTAI 0.9L,,5.0,5.0,669990.0,669990.0,OK,
5,KRT/PB/2604-0210,12092,4105,NP005,THINER NIPPE 2000 SUPER 3.75L,NP005,THINER NIPPE 2000 SUPER 3.75L,,152.0,152.0,19507680.0,19507680.0,OK,
5,KRT/PB/2604-0211,12093,333,NP020,BODELAC 3.75L,NP020,BODELAC 3.75L,,12.0,12.0,2882580.0,2882580.0,OK,
5,KRT/PB/2604-0212,12094,340,NP013,NIPPON AUTOLUX 66 PEPUTTY 0.98L,NP013,NIPPON AUTOLUX 66 PEPUTTY 0.98L,,60.0,60.0,2410620.0,2410620.0,OK,
5,KRT/PB/2604-0213,12095,271,NP110,NIPPON WOOD FILLER 1KG,NP110,NIPPON WOOD FILLER 1KG,,36.0,36.0,1422576.0,1422576.0,OK,
5,KRT/PB/2604-0213,12096,10451,NP261,BODELAC UNDERCOAT WHITE 1K,NP261,BODELAC UNDERCOAT WHITE 1K,,30.0,30.0,1229400.0,1229400.0,OK,
5,KRT/PB/2604-0213,12097,9916,NP241,MATEX READY MIX 1KG,NP241,MATEX READY MIX 1KG,,24.0,24.0,961824.0,961824.0,OK,
5,KRT/PB/2604-0214,12098,271,NP110,NIPPON WOOD FILLER 1KG,NP110,NIPPON WOOD FILLER 1KG,,12.0,12.0,474192.0,474192.0,OK,
5,KRT/PB/2604-0215,12099,10803,NP277,ZINC CHROMATE PRIMER-GREY GREEN 1L,NP277,ZINC CHROMATE PRIMER-GREY GREEN 1L,,24.0,24.0,1266432.0,1266432.0,OK,
5,KRT/PB/2604-0215,12100,4207,NP118,ROLLER NP 9 INC 1000 PREMIUM,NP118,ROLLER NP 9 INC 1000 PREMIUM,,24.0,24.0,700104.0,700104.0,OK,
5,KRT/PB/2604-0215,12101,8349,NP200,MDF NP KUAS NP888 1 INCH,NP200,MDF NP KUAS NP888 1 INCH,,600.0,600.0,2570400.0,2570400.0,OK,
5,KRT/PB/2604-0215,12102,8350,NP201,MDF NP KUAS NP888 1.5 INCH,NP201,MDF NP KUAS NP888 1.5 INCH,,600.0,600.0,3631200.0,3631200.0,OK,
5,KRT/PB/2604-0215,12103,8351,NP202,MDF NP KUAS NP888 2 INCH,NP202,MDF NP KUAS NP888 2 INCH,,480.0,480.0,3851040.0,3851040.0,OK,
